uniprotID_S288c	GeneName_S288C	Standard _A	Standard _B	Standard _C	High_temperature_A	High_temperature_B	High_temperature_C	Low_pH_A	Low_pH_B	Low_pH_C	Osmotic_stress _A	Osmotic_stress _B	Osmotic_stress _C
Q04432	YDR533C	3.53884E-07	3.31475E-07	6.9762E-07	8.42061E-07	1.09589E-07	1.30137E-07	1.79537E-06	2.41461E-06	1.71518E-06	1.4755E-07	1.54605E-07	1.29915E-07
P10507	YLR163C	1.30222E-07	2.23661E-07	1.66583E-07	1.09186E-07	1.14021E-07	2.48186E-07	2.8512E-07	1.1093E-07	1.21622E-07	4.33245E-07	2.95101E-07	3.81515E-07
P38169	YBL098W	3.70373E-07	2.25352E-07	3.60648E-07	1.09992E-07	3.23932E-07	4.79451E-08	3.59519E-08	2.05376E-07	4.8114E-07	0	5.71978E-08	1.35793E-07
P40087	YER143W	2.68055E-07	3.86439E-07	1.86878E-07	2.25221E-07	1.27719E-07	2.78404E-07	2.08049E-07	2.28542E-07	2.50371E-07	1.71652E-07	3.3096E-07	4.27955E-07
P50109	YML017W	9.3016E-08	1.59818E-07	1.1923E-07	3.08621E-07	8.13858E-08	2.73166E-07	2.04039E-07	2.24532E-07	8.68725E-08	2.01045E-07	1.14631E-07	1.76943E-07
P38234	YBR052C	7.77952E-07	1.12465E-06	8.37144E-07	3.56567E-07	3.71474E-07	8.09829E-07	3.29225E-07	1.02465E-06	1.11821E-06	4.99673E-07	9.64074E-07	8.11233E-07
P43558	YFL044C	0	2.31694E-07	6.80708E-07	5.88234E-07	3.97662E-07	9.10554E-08	5.4351E-07	3.87585E-07	8.15265E-08	1.15219E-06	1.20509E-06	1.0111E-06
P32902	YHL004W	4.6508E-07	2.84122E-07	4.56624E-07	0	0	0	6.63795E-07	4.9896E-08	1.54143E-07	7.70084E-07	2.03984E-07	1.36969E-06
P16451	YGR193C	4.39712E-07	5.15816E-08	1.99139E-07	1.30943E-07	2.50201E-07	1.61563E-07	1.20731E-07	5.2569E-07	1.45233E-07	3.36838E-07	6.81906E-08	6.40757E-07
P38809	YHR097C	3.39086E-07	1.72925E-07	8.41372E-07	1.01531E-06	6.36582E-07	9.95163E-07	2.62845E-07	2.8913E-07	3.16305E-07	7.70084E-08	8.05355E-08	0
Q03640	YML072C	2.13091E-08	3.66145E-08	1.18807E-07	3.28766E-08	1.8614E-08	6.24495E-08	5.83605E-09	1.81764E-08	1.03356E-07	8.87654E-09	0	7.81841E-09
Q05584	YDR272W	2.84967E-07	2.66787E-07	7.8218E-07	8.4609E-08	0	0	6.237E-07	1.26077E-06	4.9005E-07	2.19268E-06	1.38733E-06	1.93403E-06
P40485	YIL105C	7.27216E-08	6.80708E-08	5.0736E-08	3.18291E-07	6.36582E-08	7.57452E-08	1.59935E-07	2.20077E-08	6.81615E-08	1.57544E-07	1.65186E-07	2.98628E-07
P35719	YKL142W	0	0.000001057	5.11588E-07	6.16437E-07	6.40611E-07	2.15149E-06	1.6038E-06	0	2.97594E-06	3.06858E-06	1.74004E-07	1.46375E-07
Q07825	YLL029W	2.23238E-08	5.9192E-08	1.73771E-07	2.09508E-07	2.86462E-07	6.56727E-08	4.9005E-08	1.90229E-08	5.8806E-08	2.93337E-07	7.75962E-08	1.19921E-07
P40202	YMR038C	3.28938E-07	3.07798E-07	2.29158E-07	5.07654E-07	1.01934E-07	3.41659E-07	4.67775E-07	5.1678E-07	8.68725E-07	7.11299E-07	4.06204E-07	9.64074E-07
(P0CX28-P0CX27)	YHR141C YNL162W	4.18572E-07	0	8.2446E-07	1.82514E-06	1.03545E-06	4.35132E-07	1.68399E-06	1.85328E-06	3.90704E-07	1.3932E-06	2.6806E-06	2.25147E-06
Q01855	YOL040C	2.15628E-06	7.14532E-07	1.50517E-06	1.17647E-06	6.68814E-07	1.45447E-06	1.67508E-06	6.5043E-07	7.128E-07	1.65186E-06	9.4056E-07	7.93598E-07
P19524	YOR326W	2.07172E-08	0	1.44175E-08	4.91538E-08	1.81305E-08	6.08379E-08	1.60826E-08	0	5.47965E-08	6.87785E-08	2.55715E-08	2.14565E-08
P47154	YJR117W	1.34028E-07	1.25572E-07	2.63827E-07	2.06688E-07	3.31587E-07	2.55842E-07	3.67538E-08	1.14494E-07	2.29878E-07	1.58132E-07	3.03918E-07	1.3932E-07
P11938	YNL216W	1.03586E-07	5.285E-08	7.22988E-08	8.70264E-08	9.06525E-08	1.07977E-07	1.23849E-07	1.36323E-07	1.49243E-07	2.3514E-08	2.46897E-08	2.07511E-08
P34231	YKL187C	1.15424E-07	1.66583E-07	1.2388E-07	3.46091E-07	1.01128E-07	1.84931E-07	4.9005E-08	1.51916E-07	1.07811E-07	0	0	0
P33317	YBR252W	7.22988E-07	6.80708E-07	9.25932E-07	1.72038E-06	6.32553E-07	7.53423E-07	1.03356E-06	6.19245E-07	1.24295E-06	2.41019E-06	1.64598E-06	7.52448E-07
P11075	YDR170C	7.48356E-08	0	1.84764E-08	6.28524E-08	2.3207E-08	5.92263E-08	3.16751E-08	4.35699E-09	1.34987E-08	5.99607E-09	3.27432E-08	5.29653E-09
P07273	YGL043W	4.35484E-07	6.29972E-07	3.04416E-07	7.05075E-08	3.82352E-07	8.74293E-08	9.57825E-07	5.74695E-07	2.21859E-07	2.79817E-07	5.39646E-07	9.75831E-07
P06782	YDR477W	8.11776E-08	7.6104E-08	1.59818E-07	1.92989E-07	2.51007E-08	8.42061E-08	1.77755E-07	6.90525E-08	2.14286E-07	1.75767E-07	1.83997E-07	1.54605E-07
P14164	YKL112W	6.5534E-08	6.1306E-08	8.37144E-08	2.85253E-07	2.26027E-07	2.68331E-07	5.0787E-08	1.57707E-07	6.10335E-08	7.70084E-08	8.05355E-08	2.39843E-08
P61830	YBR010W	2.30003E-06	7.6104E-07	2.0083E-07	6.8493E-07	7.13133E-07	8.4609E-07	6.3261E-07	1.27413E-06	7.61805E-07	9.58196E-07	3.55649E-07	8.46504E-07
P35723	YKL065C	8.0332E-07	1.15847E-06	5.58096E-07	3.67042E-07	7.01046E-07	8.34003E-07	6.237E-07	6.8607E-07	4.07633E-07	5.14369E-07	5.39646E-07	4.53232E-07
Q2V2P9	YDR119W-A	2.40573E-06	2.25352E-06	3.08221E-06	2.02256E-06	2.10717E-06	2.50201E-06	1.86665E-06	2.05376E-06	2.24532E-06	2.83344E-06	2.97452E-06	8.81775E-07
P36147	YKR065C	4.6508E-07	4.35484E-07	9.21704E-07	7.21191E-07	4.06929E-07	1.71635E-07	6.63795E-07	1.12712E-06	8.019E-07	1.94578E-07	1.05813E-06	4.84388E-07
Q07589	YDL144C	3.53461E-07	3.31052E-07	2.4607E-07	4.55277E-07	6.64785E-07	1.99838E-07	1.49243E-07	1.63944E-07	6.37065E-08	8.93532E-07	8.40626E-08	3.66231E-07
P37298	YDR178W	5.285E-07	1.75885E-07	6.80708E-07	1.26108E-06	4.63335E-07	5.51973E-07	1.16276E-06	1.59935E-07	4.94505E-07	2.46897E-06	1.20509E-06	1.0111E-06
P36016	YKL073W	0	1.31068E-07	3.44582E-08	2.15552E-07	7.93713E-08	2.03062E-07	1.08257E-07	7.7517E-08	1.63053E-08	1.64598E-07	1.12279E-07	5.12605E-08
P32915	YLR378C	2.25775E-07	1.15002E-07	1.57282E-07	1.03142E-07	1.07574E-07	1.27719E-07	9.5337E-08	1.04693E-07	1.14939E-07	2.65708E-07	1.51665E-07	1.27563E-07
P23595	YDL188C	6.25744E-08	5.83464E-08	3.47542E-07	2.7236E-07	2.83642E-07	3.36824E-07	2.51262E-07	2.76656E-07	1.64835E-07	7.34813E-08	2.18092E-07	1.82821E-07
P23594	YDL134C	6.42656E-08	6.04604E-08	1.2684E-07	5.39886E-08	5.6406E-08	6.68814E-08	4.9896E-08	5.47965E-08	6.01425E-08	7.58327E-08	7.93598E-08	1.89288E-07
P38986	YDR321W	1.73771E-07	2.9892E-07	2.22393E-07	5.15712E-08	1.51893E-07	6.36582E-08	2.47698E-07	5.2569E-08	1.62162E-07	2.04572E-07	3.9386E-07	3.3096E-07
P89886	YER007C-A	9.7244E-07	1.4037E-06	1.30645E-07	1.57534E-07	1.31345E-06	1.55922E-06	4.11197E-07	1.27859E-06	4.94505E-07	1.76355E-06	6.52514E-07	1.0111E-06
Q12525	YLL062C	7.8218E-08	3.80943E-07	6.08832E-07	6.56727E-08	1.93795E-07	2.30056E-07	1.71963E-07	6.6825E-08	5.83605E-07	7.34813E-07	7.75962E-07	2.29849E-07
Q08985	YPL273W	0	2.06326E-07	5.45412E-08	0	0	0	0	0	2.05821E-07	0	0	0
P25037	YDL122W	1.98716E-08	5.24272E-08	3.91513E-08	8.66235E-08	4.91538E-08	1.07171E-07	1.54143E-08	1.69736E-08	1.85328E-08	1.86936E-07	6.93663E-08	2.30437E-07
P37303	YEL046C	1.69543E-07	2.92155E-07	2.17319E-07	1.42627E-07	5.2377E-08	0	3.71993E-07	2.65964E-07	2.90912E-07	1.04049E-06	1.08752E-06	4.97909E-07
P25045	YMR296C	3.87285E-07	9.17476E-08	6.84936E-08	2.32876E-07	8.58177E-08	0	0	0	0	2.12214E-07	3.42129E-07	1.86936E-07
P09032	YOR260W	1.70811E-07	3.08221E-08	6.46884E-08	1.43432E-07	2.30056E-07	1.77276E-07	7.2171E-08	1.45679E-07	8.68725E-08	2.01045E-07	2.11038E-07	3.80927E-07
P36519	YDR237W	7.31444E-07	2.42687E-07	3.31475E-07	3.99677E-07	0	0	7.9299E-07	4.05851E-07	6.81615E-07	1.07577E-07	5.87262E-07	4.93206E-07
P25369	YCL034W	1.94065E-07	3.33589E-07	3.82211E-07	1.63175E-07	3.11845E-07	7.13133E-08	5.92515E-07	3.03831E-07	3.32789E-07	6.46635E-07	2.39843E-07	3.69758E-07
P32342	YKL122C	6.00376E-07	1.0274E-06	1.17961E-06	9.22641E-07	5.2377E-07	2.19983E-07	8.50905E-07	9.3555E-07	5.56875E-07	1.29327E-06	1.35793E-06	1.14043E-06
P43555	YFL048C	4.8622E-08	0	9.59756E-08	2.12328E-07	1.20467E-07	2.62691E-07	3.02049E-07	1.17612E-07	3.63528E-07	2.97452E-07	5.99607E-08	2.62181E-07
Q12515	YDL173W	2.54948E-07	4.39712E-07	3.26402E-07	3.93633E-07	6.32553E-07	1.04754E-06	5.56875E-07	8.59815E-07	2.37897E-07	3.00391E-07	1.11104E-07	4.85564E-07
P40580	YIR036C	3.02725E-07	5.20044E-07	3.87708E-07	7.21191E-07	2.65108E-07	3.14665E-07	6.63795E-07	7.3062E-07	5.21235E-07	3.56825E-07	1.32266E-07	3.13912E-07
P17891	YGR167W	1.88569E-06	1.20498E-07	4.6508E-07	8.62206E-07	3.17888E-07	6.92988E-07	7.97445E-07	2.02703E-06	0	1.51077E-07	1.5872E-07	3.76812E-07
Q12452	YLR100W	5.66552E-07	3.43736E-07	3.93627E-07	5.92263E-08	0	7.33278E-08	6.10335E-07	6.01425E-08	6.5934E-08	2.3514E-07	8.75897E-08	7.34813E-08
P38716	YHR112C	6.21516E-08	1.64469E-07	2.2493E-07	2.71555E-07	4.35132E-07	3.35616E-07	2.50371E-07	1.50134E-07	1.63944E-07	0	2.16917E-07	1.82234E-07
P06102	YIL038C	9.80896E-08	4.98904E-08	6.84936E-08	1.77679E-07	1.32151E-07	1.01934E-07	7.61805E-08	4.5441E-08	4.9896E-08	1.78119E-07	1.21097E-07	5.5493E-08
P38929	YGL006W	3.21751E-08	0	8.8788E-08	1.06769E-07	2.81627E-08	6.12408E-08	8.8209E-09	9.7119E-09	3.00267E-08	1.3403E-08	3.97387E-08	1.18158E-08
P80428	YJL081C	0	3.16254E-07	1.53054E-07	2.84045E-07	4.14987E-07	2.28041E-07	1.70181E-07	1.8711E-07	1.11375E-07	0	2.70999E-07	6.46635E-07
P28273	YKL215C	5.15816E-08	7.44128E-08	1.95334E-08	9.30699E-08	4.51248E-08	5.35857E-08	7.70715E-09	4.39263E-08	4.8114E-08	6.05486E-08	6.34878E-08	5.34356E-08
P47119	YJR069C	4.6508E-07	1.2388E-06	9.21704E-07	3.92425E-07	4.06929E-07	4.8348E-07	6.63795E-07	1.12712E-06	1.72409E-06	1.0111E-06	2.03984E-07	1.36969E-06
P53221	YGR034W	1.65738E-06	1.55168E-06	6.29972E-07	2.14343E-06	7.89684E-07	1.72038E-06	3.63528E-06	3.03831E-06	2.9804E-07	3.75636E-07	3.9386E-07	1.71652E-06
P25340	YGL012W	2.30849E-07	2.16051E-07	8.75196E-08	1.0556E-07	3.88799E-08	1.3054E-07	3.44817E-08	3.79121E-08	1.17167E-07	1.48138E-07	0	0
P20435	YPR187W	6.68024E-07	6.25744E-07	8.58284E-07	1.03142E-06	1.07574E-06	6.97017E-07	5.21235E-07	5.7024E-07	6.237E-07	7.87719E-07	8.28869E-07	6.93663E-07
P38820	YHR111W	3.95741E-07	4.6508E-08	9.76668E-08	1.17647E-07	2.24818E-07	1.45447E-07	1.99584E-07	1.19394E-07	4.6332E-08	3.02743E-07	4.89091E-07	5.73742E-07
P33333	YDL052C	8.6674E-08	8.11776E-08	6.04604E-08	2.05882E-07	2.14343E-07	7.21191E-07	1.89783E-07	7.3953E-08	4.20107E-07	1.02286E-07	3.02743E-07	8.99411E-08
P23202	YNL229C	1.94065E-07	3.33589E-07	5.32728E-07	1.63175E-07	3.11845E-07	2.0145E-07	5.30145E-08	3.03831E-07	1.81319E-07	2.28674E-07	2.39843E-07	7.93598E-07
Q06679	YDR324C	1.09928E-07	5.58096E-08	7.65268E-08	1.77679E-08	0	6.20466E-08	1.30977E-07	0	1.02465E-07	1.29327E-07	2.08687E-07	6.23121E-08
Q07381	YDL060W	5.83464E-08	5.45412E-08	2.114E-07	1.94198E-07	5.11683E-08	2.39726E-07	1.6038E-08	1.76418E-08	1.00238E-07	2.4337E-08	2.55127E-08	6.05486E-08
O13547	YLR390W-A	3.5177E-07	0	2.45224E-07	2.95729E-07	3.07816E-07	6.72843E-07	2.72646E-07	3.00267E-07	3.28334E-07	7.58327E-07	7.99476E-07	6.70149E-07
P28625	YMR152W	1.85186E-07	3.18791E-07	2.37191E-07	2.86059E-07	2.97743E-07	1.92586E-07	1.43897E-07	1.58153E-07	3.17642E-07	2.18092E-07	4.20313E-07	1.92227E-07
P22213	YDR189W	7.52584E-08	2.78202E-07	5.24272E-08	6.32553E-08	6.56727E-08	1.43432E-07	5.83605E-08	1.17612E-07	7.0389E-08	2.50424E-07	1.70477E-07	2.20444E-07
Q03629	YML079W	1.60241E-07	7.77952E-07	1.24726E-06	1.07574E-06	1.12006E-06	4.71393E-07	6.45975E-07	2.00921E-06	1.1984E-06	9.8171E-07	1.98105E-07	1.66362E-07
P51402	YDR500C	1.56436E-06	5.20044E-07	1.09082E-06	1.31345E-06	4.8348E-07	5.76147E-07	2.2275E-06	4.7223E-07	1.46124E-06	1.83997E-06	1.93403E-06	1.62247E-06
P36516	YMR024W	5.9192E-08	5.53868E-08	2.14782E-07	2.59065E-07	2.6954E-07	3.19903E-07	1.30086E-07	1.43006E-07	2.87793E-07	1.97518E-07	2.06923E-07	6.17243E-08
P32916	YDR292C	1.53476E-07	1.43752E-07	1.06968E-07	7.01046E-08	2.58662E-08	3.0701E-08	1.83101E-07	7.128E-08	7.79625E-08	1.8047E-07	1.02874E-07	2.45133E-07
P21147	YGL055W	3.97009E-08	3.71641E-08	7.8218E-08	9.42786E-08	0	0	3.07841E-08	0	1.04693E-07	4.67341E-08	0	0
P38217	YBR017C	4.6508E-08	1.54322E-08	5.96148E-08	7.21191E-08	7.49394E-08	1.36986E-07	0	0	1.54143E-08	1.0111E-07	5.76093E-08	8.87654E-08
P28321	YKL094W	2.33386E-07	4.01237E-07	4.60852E-07	3.60193E-07	3.751E-07	8.58177E-08	1.80873E-07	5.6133E-07	4.00059E-07	7.75962E-07	1.01698E-07	6.81906E-07
P43609	YFR037C	9.85124E-08	9.21704E-08	2.70592E-07	8.25945E-08	2.43352E-07	1.01934E-07	7.61805E-08	8.3754E-08	1.68399E-07	4.09731E-08	0	1.87524E-07
P53889	YNL168C	5.7078E-07	5.32728E-07	7.65268E-08	4.79451E-07	1.07171E-06	5.92263E-07	6.81615E-07	4.85595E-07	2.8913E-07	1.29327E-07	0	1.13455E-07
Q01477	YER151C	1.6616E-08	1.5559E-08	9.25932E-08	1.11603E-07	4.10958E-08	1.72441E-08	6.6825E-08	1.41669E-08	0	1.56368E-07	1.06401E-07	8.93532E-08
P39721	YAL049C	6.1306E-07	8.8788E-07	6.59568E-07	5.15712E-07	8.29974E-07	9.83076E-07	7.35075E-07	1.12712E-06	8.8209E-07	0	0	0
Q12298	YDR061W	3.65299E-08	9.68212E-08	2.03367E-07	1.59548E-07	3.56969E-07	1.97018E-07	1.47015E-07	1.61717E-07	3.41253E-08	4.30306E-08	2.34552E-07	1.06989E-07
P53617	YNL251C	1.7208E-07	1.61087E-07	3.39086E-07	1.44641E-07	2.90088E-08	9.75018E-08	2.05376E-07	2.82893E-08	0	2.02808E-07	1.15806E-07	9.69953E-08
Q08601	YOR197W	1.43752E-07	2.47761E-07	3.96164E-07	2.21998E-07	1.26108E-07	5.27799E-08	2.0493E-07	1.22958E-07	1.34541E-07	1.69301E-07	1.77531E-07	2.73938E-07
P32904	YHR147C	7.56812E-07	7.10304E-07	5.285E-07	3.46897E-07	1.27719E-07	1.5149E-07	1.66172E-06	6.45975E-07	1.36323E-07	8.93532E-07	1.8047E-07	1.69301E-06
P53206	YGR012W	5.87692E-08	0	2.12246E-07	5.51973E-07	4.10958E-07	6.80901E-07	4.5441E-08	4.9896E-08	4.37927E-07	6.93663E-08	0	4.86152E-07
Q06697	YLR418C	1.65738E-07	4.39712E-07	2.12246E-07	3.94036E-07	1.45044E-07	1.72441E-07	5.0787E-07	2.59727E-07	0	6.93663E-08	5.79032E-07	3.16263E-07
P00546	YBR160W	8.8788E-08	2.35077E-07	0	3.8759E-07	7.77597E-08	4.79451E-07	5.5242E-07	2.14286E-07	4.30799E-07	1.53429E-06	5.69627E-07	4.7851E-07
P17157	YPL031C	0	0	0	7.21191E-08	0	0	0	0	8.019E-08	1.0111E-07	1.05813E-07	0
Q12000	YOR091W	2.01676E-07	1.88992E-07	2.57908E-07	3.11039E-07	3.23932E-07	2.09508E-07	1.56371E-07	1.71963E-07	3.45708E-07	4.36185E-07	2.49248E-07	3.83866E-07
P32477	YJL101C	7.31444E-08	6.84936E-08	5.11588E-08	6.16437E-08	2.2643E-08	7.61481E-08	5.65785E-08	2.20968E-08	6.81615E-08	1.58132E-07	1.66362E-07	2.14565E-07
P41895	YGR186W	0	0	2.34654E-07	2.15552E-07	1.60354E-07	1.90572E-07	1.77755E-08	1.01574E-07	2.14286E-08	1.40496E-07	0	1.90463E-07
P32643	YER175C	7.06076E-07	6.59568E-07	1.39101E-06	3.85575E-07	2.18775E-07	4.75422E-07	3.55955E-07	3.91595E-07	6.5934E-07	0	0	0
P47122	YJR072C	3.1414E-07	2.94269E-07	2.1901E-07	2.639E-07	4.23045E-07	3.26349E-07	1.32759E-07	1.46124E-07	1.59489E-07	2.01633E-07	2.11038E-07	1.77531E-07
Q12451	YDL019C	2.81162E-08	2.63404E-08	5.53868E-08	8.38032E-09	8.70264E-09	5.35857E-08	2.18295E-08	4.41045E-08	2.62845E-08	1.16982E-08	3.47419E-08	1.03462E-08
0	0	2.6129E-06	8.6674E-07	1.81804E-06	7.77597E-07	1.48267E-06	3.39645E-07	1.31423E-06	7.88535E-07	0	1.99869E-06	1.14043E-06	1.75767E-06
Q12211	YPL212C	1.01895E-07	9.55528E-08	1.30222E-07	1.57131E-07	1.63577E-07	1.05963E-07	2.23196E-07	1.59489E-07	1.74636E-07	4.24428E-08	4.45002E-08	1.93991E-07
P40032	YER049W	7.90636E-08	2.62136E-08	1.56013E-07	1.22079E-07	6.92988E-08	8.21916E-08	6.1479E-08	6.72705E-08	7.3953E-08	1.71064E-07	2.7629E-07	1.5049E-07
P54837	YML012W	4.21532E-07	3.94895E-07	5.41184E-07	6.48669E-07	6.76872E-07	4.39161E-07	3.26997E-07	6.5934E-07	3.93377E-07	4.96145E-07	5.20247E-07	4.3736E-07
Q12028	YPR029C	5.36956E-08	0	6.89164E-08	4.51248E-08	8.66235E-08	5.60031E-08	4.17879E-08	1.62608E-08	5.03415E-08	6.34878E-08	1.22273E-07	5.59045E-08
Q12018	YDL132W	1.01895E-07	5.20044E-08	3.87285E-08	1.32151E-07	8.94438E-08	1.05963E-07	4.30799E-08	4.7223E-08	5.1678E-08	2.31613E-08	2.70999E-07	5.76093E-08
P53220	YGR033C	3.49656E-07	3.27247E-07	2.43533E-07	2.93714E-07	3.05801E-07	3.63013E-07	2.7131E-07	2.9804E-07	3.26552E-07	4.11495E-07	4.31482E-07	3.62703E-07
Q99297	YOR222W	2.4015E-07	4.13076E-07	4.73536E-07	3.70668E-07	7.41336E-08	2.49395E-07	1.86219E-07	3.76448E-07	4.11642E-07	2.82756E-07	0	0
Q02875	YPL105C	9.59756E-08	1.72925E-08	2.90886E-07	4.39161E-08	1.61563E-08	0	0	8.1972E-08	1.72409E-08	1.74004E-07	2.28086E-08	5.41998E-08
P42846	YNL308C	3.18368E-08	0	2.47761E-07	1.39001E-07	2.78404E-08	1.71635E-07	2.46807E-08	2.7131E-08	1.54143E-07	3.7446E-08	3.92684E-08	9.34682E-08
Q96VH5	YCL057C-A	1.35296E-06	1.26417E-06	1.72925E-06	2.08702E-06	1.1805E-06	2.57856E-06	1.04693E-06	2.11613E-06	2.3166E-06	2.92161E-06	1.66949E-06	2.57478E-06
P38758	YHR009C	1.08237E-07	1.86032E-07	2.12668E-07	3.58581E-07	3.73488E-07	1.12409E-07	2.37006E-07	3.26106E-08	1.00683E-07	4.50293E-08	4.72044E-08	1.12279E-07
Q01080	YNL248C	1.52631E-07	5.0736E-08	5.53868E-07	4.55277E-08	1.33763E-07	5.60031E-08	2.1785E-07	1.30532E-07	1.4256E-07	1.79882E-07	1.887E-07	2.90986E-07
P28272	YKL216W	8.20232E-08	7.69496E-08	2.97228E-07	1.95004E-07	2.03062E-07	2.41337E-07	1.79982E-07	1.98248E-07	2.16959E-07	2.7335E-07	2.86871E-07	2.41019E-07
P40563	YIR003W	0	2.41842E-08	2.01253E-07	4.01691E-07	1.17244E-07	1.39403E-07	2.23641E-07	2.46362E-07	6.81615E-08	0	0	0
Q12024	YOR272W	4.6508E-08	2.25352E-07	9.13248E-08	3.89201E-08	1.14424E-07	4.79451E-08	1.86665E-07	2.05376E-07	1.22067E-07	1.54017E-07	2.96864E-07	2.49836E-07
P54003	YML052W	2.4607E-07	2.30426E-07	1.71657E-07	3.79935E-07	2.15552E-07	2.55842E-07	6.7716E-08	2.09831E-07	2.29878E-07	2.8981E-07	1.07577E-07	9.05289E-08
P38174	YBL091C	5.285E-08	5.53868E-07	2.94692E-07	3.55358E-07	1.30943E-07	1.55519E-07	2.12949E-07	5.03415E-07	1.39442E-07	6.23121E-08	0	1.55192E-07
P50861	YOL143C	5.87692E-07	5.4964E-07	4.09693E-07	1.74859E-07	5.15712E-07	0	4.5441E-07	5.03415E-07	1.00683E-06	1.26976E-06	2.0516E-06	1.7224E-06
P27466	YFR014C	0	1.28531E-07	3.3824E-08	2.11925E-07	4.23045E-08	5.03625E-08	3.76448E-08	0	0	0	0	0
P21538	YBR049C	1.98293E-08	9.63984E-08	2.02944E-07	3.08219E-07	1.38598E-07	1.64786E-07	7.97445E-08	4.76685E-08	1.85328E-08	0	0	2.05748E-08
P37370	YLR337C	1.95756E-08	1.83495E-08	7.10304E-08	2.4174E-07	1.71233E-08	1.62772E-07	1.51916E-08	8.68725E-08	1.82655E-08	1.19921E-07	6.81906E-08	2.03396E-08
P15565	YDR120C	9.513E-08	3.14563E-08	1.873E-07	1.46656E-07	8.29974E-08	9.87105E-08	2.60618E-08	2.86457E-08	1.63053E-07	3.95623E-08	0	1.81058E-07
Q05812	YLR219W	2.32963E-08	6.17288E-08	1.298E-07	2.87268E-07	1.62772E-07	1.93392E-07	5.12325E-08	1.02911E-07	2.17404E-08	2.73938E-08	2.87459E-08	2.41606E-08
P38688	YPL210C	7.99092E-08	7.48356E-08	2.19856E-07	2.37308E-08	1.97421E-07	2.93311E-08	0	0	1.36769E-07	2.65708E-07	1.81058E-07	0
P38779	YHR052W	1.77153E-07	1.6616E-07	1.23458E-07	1.49073E-07	1.55117E-07	1.84125E-07	3.88476E-07	4.27235E-07	1.65281E-07	3.83278E-07	0	1.83997E-07
P53914	YNL132W	6.93392E-08	0	2.93423E-07	1.12006E-08	3.29572E-08	7.17162E-08	5.346E-08	5.92515E-08	1.24295E-08	1.56956E-08	1.64598E-08	0
P08456	YER026C	9.97808E-08	2.63827E-07	1.96179E-07	4.35132E-07	8.70264E-08	2.92505E-07	7.70715E-08	0	9.31095E-08	6.11364E-07	3.48007E-07	1.03462E-07
P32502	YLR291C	6.1306E-08	2.9892E-07	1.20921E-07	2.68331E-07	2.7921E-07	5.11683E-07	1.34541E-07	5.2569E-08	1.62162E-07	2.04572E-07	7.58327E-08	1.8047E-07
Q06336	YDR358W	1.80536E-07	1.6912E-07	3.55575E-07	3.26349E-07	3.39645E-07	4.029E-07	0	2.96703E-08	9.1773E-08	0	4.29718E-08	0
Q07651	YDL222C	8.41372E-08	2.22816E-07	6.5534E-07	1.99838E-07	2.08299E-07	4.55277E-07	1.84437E-07	2.02703E-07	7.8408E-08	9.93467E-08	5.39646E-07	2.46897E-07
Q03430	YDR494W	1.88569E-07	0	3.71218E-07	1.5834E-07	3.02578E-07	0	7.5735E-07	6.37065E-07	6.237E-08	7.81841E-08	2.32789E-07	7.70084E-07
P53925	YNL115C	7.90636E-08	1.36142E-07	2.17742E-07	1.22079E-07	6.92988E-08	8.21916E-08	1.733E-07	6.72705E-08	1.35432E-07	3.29196E-08	0	2.90398E-08
P40319	YLR372W	7.14532E-08	6.68024E-08	1.4037E-07	6.00321E-08	1.7647E-07	7.41336E-08	5.5242E-08	1.71963E-07	1.88447E-07	8.40626E-08	8.81775E-08	2.09275E-07
0	0	1.00626E-06	0	1.98293E-06	0	0	0	2.20968E-06	2.42798E-06	4.9005E-06	6.17243E-06	3.51534E-06	2.95689E-06
P38197	YBL036C	0	2.93846E-07	2.18588E-07	9.30699E-08	5.03625E-07	3.25543E-07	4.455E-07	9.4446E-08	8.2863E-07	1.45787E-06	1.0934E-06	3.25081E-07
P39107	YPL050C	7.77952E-08	2.05481E-07	1.53054E-07	6.52698E-08	1.92183E-07	2.28041E-07	1.70181E-07	6.63795E-08	3.76448E-07	2.58654E-07	4.97909E-07	2.27498E-07
Q01976	YBR111C	3.67836E-07	3.44582E-07	4.69308E-07	5.68089E-07	3.21917E-07	3.82352E-07	2.8512E-07	3.13632E-07	3.43481E-07	4.33245E-07	4.54408E-07	3.81515E-07
P38732	YHL039W	1.67852E-07	0	1.80113E-07	7.69539E-08	2.82836E-08	0	2.50371E-08	0	0	1.97518E-07	3.19203E-07	3.7446E-07
P47089	YJR014W	0	1.53476E-07	5.9192E-07	3.89604E-07	4.06929E-07	1.70427E-07	6.5934E-07	1.56371E-06	1.71072E-06	1.92815E-07	2.0222E-07	1.89876E-06
P07255	YDL067C	1.00626E-06	9.42844E-07	7.01848E-07	2.39323E-06	2.48992E-06	2.95729E-06	2.20968E-06	8.59815E-07	2.65964E-06	1.18746E-06	1.24624E-06	2.95689E-06
Q12514	YPR072W	0	1.67852E-07	1.91951E-07	1.50685E-07	1.56728E-07	2.86462E-07	1.38996E-07	8.33085E-08	3.22097E-08	4.06204E-08	4.26191E-08	1.85761E-07
