genes	REF	EtOG_20	EtOH_40	EtOH_60	Osm_02	Osm_04	Osm_06	HiT_33	HiT_36	HiT_38
YKL206C	5.62206E-05	4.709E-05	7.65663E-05	7.82682E-05	5.42029E-05	4.88263E-05	4.04086E-05	5.67595E-05	6.38316E-05	5.37627E-05
YKL207W	1.07561E-06	0	1.14917E-06	1.26224E-06	8.93097E-07	1.35875E-06	0	1.32805E-06	1.30823E-06	1.30406E-06
YKL210W	0.000237111	0.000231214	0.000282769	0.000343687	0.000233987	0.000233994	0.00024952	0.000237206	0.000274514	0.000287232
YKL211C	0.000116418	9.32729E-05	0.00010716	8.00207E-05	0.000119152	0.000111237	0.000113001	0.000103053	0.000105795	9.30564E-05
YKL212W	4.49895E-05	4.4873E-05	5.09237E-05	5.8798E-05	4.41351E-05	4.53256E-05	5.0285E-05	4.26445E-05	4.42123E-05	5.23589E-05
YKL213C	2.73144E-05	2.82391E-05	3.36919E-05	4.0885E-05	2.3957E-05	2.61363E-05	2.41773E-05	2.56834E-05	2.98857E-05	2.83033E-05
YKL214C	1.66704E-06	1.88871E-06	1.704E-06	1.57379E-06	1.69305E-06	1.48777E-06	1.43679E-06	1.50385E-06	1.54734E-06	1.5128E-06
YKL215C	1.95933E-06	2.65271E-06	1.76173E-06	2.50178E-06	2.00187E-06	1.93557E-06	2.24116E-06	2.13959E-06	2.13968E-06	2.22498E-06
YKL216W	0.000154116	0.000143723	0.000130681	0.000147596	0.000164452	0.000155701	0.00017238	0.000150496	0.000171134	0.00016189
YKL218C	9.37923E-06	4.10582E-05	2.54321E-05	1.1093E-05	7.04129E-06	7.21231E-06	6.45266E-06	8.99021E-06	1.02461E-05	1.34837E-05
YKR001C	0.000157276	0.000176954	0.000141387	0.000173607	0.000156719	0.000153975	0.00015424	0.000159755	0.00017929	0.000178276
YKR002W	2.63622E-05	2.48103E-05	2.64136E-05	2.86665E-05	2.77843E-05	2.84072E-05	3.03069E-05	2.53358E-05	3.01606E-05	3.46157E-05
YKR003W	2.15463E-06	2.95783E-06	1.81584E-06	1.21227E-06	1.98809E-06	1.76054E-06	1.67791E-06	2.09715E-06	1.82745E-06	1.96697E-06
YKR006C	3.13017E-06	2.78276E-06	4.90245E-06	3.71113E-06	3.4748E-06	3.07298E-06	3.11224E-06	2.7326E-06	2.73093E-06	2.7583E-06
YKR007W	0	0	0	0	0	0	0	0	0	0
YKR008W	6.27602E-06	8.33225E-06	8.63613E-06	1.07087E-05	6.86562E-06	6.2691E-06	6.95391E-06	5.95126E-06	6.09142E-06	6.20021E-06
YKR014C	7.06874E-05	7.66872E-05	8.24402E-05	0.00010526	5.98444E-05	5.43378E-05	4.31012E-05	7.36904E-05	8.50019E-05	8.27928E-05
YKR016W	0.000127145	0.000129022	0.000159078	0.000146058	0.00013273	0.000124283	0.000132039	0.000122332	0.000123711	7.1293E-05
YKR018C	4.31152E-05	3.968E-05	3.76078E-05	3.90677E-05	3.87397E-05	3.69327E-05	3.50803E-05	4.92096E-05	5.0815E-05	3.96386E-05
YKR024C	5.22308E-06	0	3.26946E-06	2.98482E-06	0	4.88243E-06	0	7.35303E-06	4.14021E-06	5.62682E-06
YKR025W	4.82901E-06	9.12768E-06	3.23981E-06	6.85701E-06	5.09685E-06	4.38533E-06	4.49255E-06	5.11497E-06	5.20622E-06	5.99648E-06
YKR026C	7.98176E-05	7.31239E-05	7.50558E-05	8.91311E-05	9.81998E-05	9.16251E-05	9.10353E-05	9.33071E-05	0.000106587	8.81937E-05
YKR028W	5.98412E-06	4.57639E-06	5.33822E-06	6.51062E-06	6.051E-06	0	6.52156E-06	6.31982E-06	0	3.5566E-06
YKR029C	0	0	0	0	0	0	0	0	0	0
YKR035W-A	8.86633E-05	0.000105908	7.08209E-05	6.58029E-05	9.0954E-05	7.79356E-05	8.06346E-05	7.74086E-05	8.69806E-05	7.28029E-05
YKR037C	0	0	0	0	0	0	0	0	0	0
YKR038C	3.42612E-06	3.9405E-06	3.6401E-06	3.74314E-06	3.77309E-06	0	3.61099E-06	3.06948E-06	3.56738E-06	4.81578E-06
YKR043C	1.57024E-06	1.63621E-06	1.57586E-06	1.68451E-06	1.63914E-06	1.54542E-06	1.51028E-06	1.65241E-06	1.59388E-06	1.61528E-06
YKR046C	0.000384574	0.001308926	0.000443232	0.000360813	0.000335089	0.000277052	0.000126796	0.000550421	0.000657621	0.000387453
YKR048C	0.000143116	0.000115652	0.000151066	0.000185382	0.000149697	0.000156473	0.000152422	0.000160904	0.00018581	0.000208771
YKR056W	3.64352E-06	1.42799E-06	4.46309E-06	5.73123E-06	3.76966E-06	7.51681E-06	6.47216E-06	4.26825E-06	1.9992E-06	1.92088E-06
YKR059W	0.001738796	0.001855959	0.001860141	0.001993051	0.001842893	0.001827412	0.001999276	0.001818125	0.00179174	0.00203912
YKR059W	0.001738796	0.001855959	0.001860141	0.001993051	0.001842893	0.001827412	0.001999276	0.001818125	0.00179174	0.00203912
YKR060W	4.01317E-06	3.94768E-06	3.66583E-06	3.44737E-06	4.17035E-06	3.90908E-06	3.81745E-06	4.83654E-06	4.11345E-06	3.67324E-06
YKR062W	5.83564E-06	5.59722E-06	7.39369E-06	7.60816E-06	5.45326E-06	5.5203E-06	5.32496E-06	6.8288E-06	6.6639E-06	6.14913E-06
YKR065C	4.26858E-05	4.49784E-05	4.59638E-05	3.7861E-05	4.32883E-05	4.40839E-05	4.13594E-05	4.29162E-05	4.27466E-05	3.22602E-05
YKR066C	2.55422E-05	2.43427E-05	2.1869E-05	2.27499E-05	2.3697E-05	2.42819E-05	2.35172E-05	3.21345E-05	3.83626E-05	1.81209E-05
YKR068C	6.23723E-05	5.7962E-05	6.26528E-05	6.266E-05	6.27387E-05	5.31061E-05	6.00169E-05	6.93345E-05	6.6657E-05	7.03795E-05
YKR069W	2.82214E-05	2.68231E-05	2.79668E-05	3.06964E-05	2.76461E-05	2.74463E-05	2.76705E-05	2.8085E-05	2.63685E-05	3.37915E-05
YKR070W	2.02832E-05	2.29053E-05	2.53014E-05	2.10962E-05	2.00675E-05	2.35127E-05	1.64885E-05	3.8567E-05	2.38626E-05	1.51394E-05
YKR071C	1.48603E-05	1.23558E-05	1.7966E-05	1.84744E-05	1.63598E-05	1.79713E-05	1.74352E-05	1.71852E-05	1.71685E-05	1.41478E-05
YKR074W	3.72608E-05	3.94847E-05	4.16393E-05	4.7362E-05	3.2833E-05	3.29962E-05	2.54566E-05	4.34506E-05	5.27918E-05	4.70706E-05
YKR080W	8.67719E-05	9.20266E-05	0.00014755	0.000122342	8.32268E-05	8.25241E-05	6.54441E-05	0.000104989	8.5971E-05	9.51252E-05
YKR081C	2.68406E-05	1.99922E-05	2.12941E-05	2.17396E-05	2.81682E-05	2.6562E-05	2.86261E-05	2.78727E-05	2.45587E-05	2.44005E-05
YKR082W	5.42382E-06	6.58034E-06	6.64956E-06	8.41284E-06	6.12933E-06	6.43162E-06	5.50498E-06	6.17991E-06	6.29038E-06	7.3412E-06
YKR084C	2.70271E-05	2.5907E-05	2.77915E-05	2.90048E-05	2.91806E-05	2.86788E-05	3.94569E-05	2.5841E-05	2.71111E-05	2.89139E-05
YKR085C	4.66878E-06	4.85082E-06	8.30207E-06	5.90745E-06	5.32444E-06	5.3743E-06	5.19466E-06	4.52129E-06	4.54712E-06	4.62782E-06
YKR092C	1.53576E-06	1.07455E-06	1.55943E-06	1.62582E-06	1.60571E-06	1.57853E-06	1.63983E-06	2.06921E-06	2.29112E-06	1.89164E-06
YKR096W	0	0	0	0	0	0	0	0	0	0
YKR097W	0	0	0	0	0	0	0	0	0	0
YLL001W	0.00015699	0.00016124	0.00022527	0.000202392	0.000154185	0.000150827	0.000141191	0.000139389	0.000149958	0.00015939
YLL003W	2.05903E-06	0	0	5.10054E-06	3.43081E-06	2.90726E-06	2.58126E-06	0	1.89556E-06	2.35076E-06
YLL004W	0	0	0	0	0	0	0	0	0	0
YLL018C	0.000149853	0.000131478	0.00014724	0.000192378	0.000182101	0.000188556	0.000224567	0.000165417	0.000173475	0.000160612
YLL021W	1.18205E-06	1.33948E-06	1.34893E-06	1.07723E-06	6.7615E-07	7.98006E-07	0	9.02608E-07	1.02429E-06	1.06191E-06
YLL026W	0.001190934	0.000764734	0.000662463	0.001094498	0.001103493	0.001019633	0.000703087	0.001434966	0.00162036	0.001301728
YLL028W	0	0	0	0	0	0	0	0	0	0
YLL029W	2.72369E-05	3.04281E-05	3.42286E-05	3.35051E-05	2.67116E-05	2.48675E-05	2.37383E-05	2.8758E-05	3.24371E-05	3.09937E-05
YLL034C	5.5239E-06	0	3.67374E-06	0	7.41748E-06	5.30572E-06	5.61784E-06	4.33179E-06	4.34029E-06	5.40163E-06
YLL036C	4.83485E-06	4.64638E-06	5.34692E-06	4.50904E-06	4.18175E-06	5.60618E-06	5.83652E-06	4.43068E-06	4.58279E-06	4.13545E-06
YLL040C	1.81201E-06	1.31183E-06	1.63586E-06	2.21287E-06	0	1.30495E-06	1.23252E-06	1.47381E-06	1.80821E-06	1.59524E-06
YLL041C	0.000547597	0.00107247	0.000958311	0.00049837	0.000591049	0.000563168	0.000687463	0.0005911	0.000619341	0.000147166
YLL045C	0.001619532	0.001598238	0.001576486	0.001656417	0.00183475	0.001813818	0.001848541	0.001804371	0.001779295	0.001668369
YLL048C	3.8534E-06	5.0758E-06	4.30147E-06	4.43639E-06	3.432E-06	3.74439E-06	3.8266E-06	3.61505E-06	3.31577E-06	5.73351E-06
YLL050C	0.004530331	0.004334318	0.004382625	0.004063946	0.004141541	0.004282349	0.004288204	0.004265061	0.004240082	0.004647346
YLR002C	0	4.29871E-06	5.96705E-06	9.11478E-06	0	8.08455E-06	1.47938E-05	6.8339E-06	0	9.25372E-06
YLR003C	6.28453E-05	6.03619E-05	4.92978E-05	4.91716E-05	6.94874E-05	6.78314E-05	7.02778E-05	7.07388E-05	6.98403E-05	5.24644E-05
YLR008C	0.000144986	0.000162118	0.000262914	0.000241395	0.000174786	0.000168278	0.000173175	0.000151795	0.000172727	0.000234599
YLR009W	4.28772E-05	3.34557E-05	3.97833E-05	3.95197E-05	4.50284E-05	5.29158E-05	5.50274E-05	4.46417E-05	3.97566E-05	3.59946E-05
YLR017W	8.28585E-06	1.11325E-05	1.1812E-05	9.43459E-06	8.56103E-06	8.52278E-06	9.16816E-06	8.11974E-06	7.35368E-06	5.62091E-06
YLR022C	2.64586E-05	2.74235E-05	2.77784E-05	3.35356E-05	2.73454E-05	2.49478E-05	2.76138E-05	3.031E-05	3.24759E-05	3.65255E-05
YLR025W	3.59586E-05	4.9241E-05	4.25605E-05	4.68217E-05	3.03004E-05	3.13632E-05	3.67146E-05	4.28228E-05	4.86207E-05	3.75405E-05
YLR026C	1.19688E-05	1.41504E-05	1.19849E-05	1.30869E-05	1.2811E-05	1.09943E-05	1.27734E-05	1.20004E-05	1.18707E-05	1.04655E-05
YLR027C	0.0005978	0.000873992	0.000874087	0.000498132	0.000682288	0.00067517	0.000756434	0.000566817	0.000512814	0.000341558
YLR028C	0.000108142	0.000137483	9.58568E-05	0.000100067	0.000105881	0.000106907	9.64793E-05	0.000129584	0.000135823	0.00010044
YLR033W	7.59856E-06	6.97573E-06	7.26238E-06	9.81031E-06	8.13295E-06	7.17393E-06	7.58669E-06	6.9846E-06	7.06267E-06	6.5087E-06
YLR034C	0	0	0	0	0	0	0	0	0	0
YLR043C	0.000283251	0.000292611	0.000410134	0.000372657	0.000329275	0.000343549	0.000396985	0.000274835	0.000269417	0.000251737
YLR044C	0.003262498	0.002978297	0.001464241	0.002557778	0.003487927	0.003451862	0.003539465	0.003912086	0.00387613	0.008257561
YLR045C	2.56386E-06	2.28493E-06	2.01769E-06	1.93914E-06	1.90991E-06	2.0612E-06	2.09972E-06	1.70406E-06	1.69913E-06	1.89017E-06
YLR048W	0.002839357	0.002962745	0.003098577	0.003122358	0.003793678	0.003442271	0.003611419	0.002983453	0.003262644	0.002808856
YLR050C	5.76235E-06	8.97698E-06	7.95226E-06	9.16489E-06	7.34389E-06	1.17566E-05	1.13876E-05	1.3084E-05	1.07946E-05	1.7335E-05
YLR055C	5.0577E-06	3.87212E-06	5.62534E-06	5.66306E-06	4.00606E-06	3.86412E-06	4.36118E-06	4.91477E-06	4.66618E-06	4.33598E-06
YLR056W	1.22383E-05	5.7917E-06	2.59168E-06	4.70857E-06	1.41366E-05	2.00838E-05	2.89427E-05	4.92028E-06	4.73172E-06	7.86004E-06
YLR057W	0	0	0	0	0	0	0	0	0	0
YLR058C	0.000899082	0.000865905	0.001076507	0.000741279	0.000908245	0.000924625	0.000891779	0.001033737	0.000873005	0.001082474
YLR060W	0.000250291	0.000238017	0.000286977	0.000367336	0.00027317	0.000283022	0.000311288	0.000277177	0.000294005	0.00033346
YLR061W	0.0028342	0.002578565	0.002506409	0.002576933	0.002775814	0.002936881	0.00283213	0.002921144	0.003190717	0.002775677
YLR063W	0	0	0	0	0	0	0	0	0	0
YLR066W	0.00011299	0.00013069	0.000101281	9.83451E-05	0.000122885	0.000116689	0.000116363	9.70222E-05	0.00010853	0.000114408
YLR069C	6.11968E-05	5.36816E-05	0.00010206	9.79479E-05	6.30866E-05	5.95534E-05	5.27647E-05	5.72348E-05	6.92653E-05	0.000113096
YLR071C	7.83468E-07	0	9.07288E-07	8.42544E-07	6.71313E-07	6.30415E-07	6.75911E-07	7.62294E-07	5.03067E-07	1.57508E-06
YLR075W	0.000623676	0.000567829	0.000596321	0.000587968	0.000668189	0.000637197	0.000644934	0.000655309	0.000624649	0.000546655
YLR078C	2.1164E-05	1.97738E-05	3.35624E-05	4.26198E-05	3.09414E-05	3.37527E-05	2.62497E-05	3.03165E-05	2.92695E-05	2.10793E-05
YLR083C	5.01152E-06	4.16782E-06	3.67365E-06	3.1374E-06	3.75863E-06	3.15573E-06	3.61416E-06	3.97125E-06	3.56326E-06	3.53656E-06
YLR085C	5.47409E-06	0	5.72836E-06	5.21089E-06	0	0	0	3.78422E-06	0	2.52742E-06
YLR088W	0	0	0	0	0	0	0	0	0	0
YLR089C	4.37625E-05	5.70996E-05	6.1704E-05	3.7692E-05	4.99188E-05	4.70219E-05	4.86775E-05	4.28046E-05	4.10204E-05	2.37684E-05
YLR093C	0.000136478	0.000112553	9.60882E-05	9.55726E-05	0.000119469	0.000113384	0.000113723	0.000155775	0.00017782	0.000106205
YLR095C	7.21345E-06	5.86724E-06	7.89426E-06	8.41252E-06	5.13537E-06	6.5433E-06	5.41538E-06	4.39222E-06	6.93684E-06	7.6344E-06
YLR100W	8.47979E-05	7.85394E-05	4.78427E-05	4.21929E-05	9.94012E-05	9.1265E-05	0.000111254	6.33426E-05	6.65643E-05	9.13648E-05
YLR104W	7.11149E-06	0	8.05365E-06	1.11534E-05	7.14221E-06	0	6.36222E-06	0	0	1.01703E-05
YLR106C	3.30729E-06	2.452E-06	2.65796E-06	2.8854E-06	3.20475E-06	3.36995E-06	4.06815E-06	2.84862E-06	2.49631E-06	3.12786E-06
YLR109W	0.000528794	0.000414549	0.000171856	0.000281519	0.000519142	0.00055018	0.000444058	0.000502986	0.000467778	0.000499775
YLR113W	6.5324E-05	7.19033E-05	9.50872E-05	8.9736E-05	6.86665E-05	6.89204E-05	7.9371E-05	7.19082E-05	7.29256E-05	0.000107961
YLR114C	1.16187E-05	1.23588E-05	1.2611E-05	1.9344E-05	9.25129E-06	1.11396E-05	1.02095E-05	9.6243E-06	1.06384E-05	1.00171E-05
YLR118C	5.09072E-05	6.02841E-05	5.13581E-05	6.08684E-05	4.79935E-05	5.0754E-05	4.4692E-05	4.79665E-05	4.76635E-05	4.10959E-05
YLR129W	2.33379E-06	1.84779E-06	1.65956E-06	2.23925E-06	2.49764E-06	2.56513E-06	2.60485E-06	2.55282E-06	2.07064E-06	3.54375E-06
YLR133W	2.86808E-05	3.87115E-05	4.91171E-05	4.38334E-05	2.73864E-05	2.59387E-05	2.64693E-05	2.88042E-05	2.8806E-05	4.07043E-05
YLR146C	1.77727E-05	1.76422E-05	2.79032E-05	2.30407E-05	2.14714E-05	1.5181E-05	1.98933E-05	1.79682E-05	1.9562E-05	2.34528E-05
YLR147C	8.68912E-05	0.000106773	0.000122818	0.000119834	9.95412E-05	8.62846E-05	0.000102014	8.80811E-05	0.000114454	8.52728E-05
YLR148W	3.99683E-06	7.45444E-06	5.3892E-06	4.01953E-06	0	5.15702E-06	0	1.70832E-06	0	6.03144E-06
YLR150W	0.000326372	0.000315344	0.000317531	0.000302024	0.000392907	0.00036915	0.000398318	0.000364358	0.000336242	0.000343155
YLR153C	0.001025207	0.002324574	0.001868033	0.001333206	0.001203184	0.001210583	0.001382686	0.000832776	0.000771311	0.001361498
YLR163C	0.000116777	0.000127845	0.000169256	0.000181978	0.000135599	0.000117768	0.000115631	9.55873E-05	0.000105865	0.000117824
YLR166C	0	0	0	0	0	0	0	0	0	0
YLR172C	0.000264119	0.000260921	0.000309872	0.000240652	0.00031119	0.00027972	0.000272386	0.000285734	0.000303983	0.000302412
YLR174W	1.73345E-05	3.53346E-05	2.22817E-05	6.76531E-06	2.06258E-05	1.8783E-05	1.25146E-05	2.57482E-05	2.34488E-05	4.19758E-06
YLR175W	8.78764E-05	7.39898E-05	6.68019E-05	7.21432E-05	9.83551E-05	9.51494E-05	0.000106427	9.16599E-05	8.64621E-05	8.50987E-05
YLR178C	0.00012554	7.69103E-05	3.77448E-05	3.81616E-05	0.000115853	0.000108008	7.65954E-05	0.000156123	0.000180042	6.69637E-05
YLR179C	2.19838E-05	2.54725E-05	2.81358E-05	2.54188E-05	2.42659E-05	2.40389E-05	3.05226E-05	3.50877E-05	4.08224E-05	9.20746E-05
YLR180W	0.000132085	0.000158923	0.00018863	0.000155038	0.000156214	0.000163355	0.000171301	0.000149886	0.000135221	0.000164546
YLR181C	0	0	0	0	0	0	0	0	0	0
YLR186W	4.80249E-06	4.07235E-06	4.50019E-06	4.98989E-06	4.81894E-06	5.44706E-06	5.11939E-06	5.22422E-06	5.43067E-06	5.53948E-06
YLR192C	0.000214197	0.000246314	0.000231845	0.000209232	0.000206127	0.000215291	0.000218479	0.000239826	0.000241267	0.000231557
YLR195C	4.1967E-05	5.03443E-05	7.31923E-05	8.48101E-05	4.62907E-05	4.55702E-05	6.18494E-05	4.18134E-05	4.7802E-05	6.74798E-05
YLR196W	2.49163E-05	1.71114E-05	1.80984E-05	1.91323E-05	2.69869E-05	2.81495E-05	2.57961E-05	2.51045E-05	2.31807E-05	1.96037E-05
YLR197W	0.000420927	0.00027038	0.000299388	0.000388731	0.000463756	0.000484702	0.0004836	0.000467658	0.000447307	0.000469985
YLR200W	0	0	0	0	0	0	0	0	0	0
YLR206W	1.05075E-05	1.42765E-05	1.25837E-05	1.82772E-05	2.01212E-05	9.83928E-06	6.32435E-06	1.11273E-05	1.26797E-05	1.35744E-05
YLR207W	0	0	0	0	0	0	0	0	0	0
YLR208W	0.000407416	0.000415126	0.000456207	0.000489895	0.000412013	0.000417283	0.000421285	0.000422443	0.000450657	0.000422394
YLR209C	9.67061E-05	0.000145007	0.000158869	0.000172802	0.000102084	0.000104197	0.000107992	0.000105264	0.000110845	0.000100938
YLR214W	0	0	0	0	0	0	0	0	0	0
YLR215C	6.70422E-05	5.89245E-05	5.94844E-05	6.38863E-05	7.91698E-05	6.8146E-05	9.09414E-05	5.1012E-05	6.36333E-05	5.47955E-05
YLR216C	3.71444E-05	2.41111E-05	2.6396E-05	2.58024E-05	3.97703E-05	3.99077E-05	3.76795E-05	5.12672E-05	7.24914E-05	6.24155E-05
YLR221C	0	0	0	0	9.94647E-06	0	0	9.59254E-06	0	1.02269E-05
YLR222C	5.03288E-06	3.81791E-06	3.49837E-06	4.89589E-06	4.9333E-06	4.92815E-06	5.5339E-06	4.89416E-06	4.6219E-06	5.28066E-06
YLR226W	2.30474E-06	2.90558E-06	0	4.31316E-06	3.17022E-06	3.26472E-06	3.31473E-06	3.83406E-06	2.80792E-06	3.40329E-06
YLR229C	5.99524E-05	8.13536E-05	5.88928E-05	4.9089E-05	6.45904E-05	5.97405E-05	6.03314E-05	6.6375E-05	6.76127E-05	5.44072E-05
YLR231C	2.43633E-05	4.05067E-05	2.38506E-05	2.23293E-05	2.56273E-05	2.64793E-05	2.63842E-05	2.6516E-05	3.31489E-05	2.35961E-05
YLR241W	1.50748E-06	2.14246E-06	1.53587E-06	1.71381E-06	1.22827E-06	1.24941E-06	1.19862E-06	9.95317E-07	8.91155E-07	1.28302E-06
YLR245C	0	0	0	0	0	0	0	0	0	0
YLR250W	0.00010301	9.61806E-05	0	9.97572E-05	0	0.000136763	7.4974E-05	0	0.000114025	0.000113258
YLR258W	4.80916E-05	4.39825E-05	3.64646E-05	6.88709E-05	4.88261E-05	4.03452E-05	2.80755E-05	6.07139E-05	8.07177E-05	4.82813E-05
YLR259C	0.001515808	0.001298201	0.002153858	0.00213908	0.001443594	0.00145958	0.001462398	0.001638623	0.002260757	0.003946636
YLR262C	1.19756E-06	1.10819E-06	1.21819E-06	1.28837E-06	1.18513E-06	1.2231E-06	1.32448E-06	1.27988E-06	1.53336E-06	1.30625E-06
YLR268W	0.000115697	0.00012226	0.000118595	0.000120621	0.000123053	0.000112627	0.000119297	0.000120762	0.0001417	0.000140539
YLR270W	0.000265115	0.000276106	0.000265488	0.000341345	0.000302629	0.000302906	0.000349243	0.000288404	0.000336063	0.000289193
YLR275W	6.11207E-05	6.26718E-05	8.1054E-05	6.20851E-05	6.13286E-05	5.85538E-05	6.65E-05	7.40875E-05	7.37916E-05	6.33371E-05
YLR276C	5.3069E-06	3.97962E-06	3.92841E-06	5.16813E-06	5.11062E-06	5.25636E-06	5.7978E-06	5.26507E-06	5.55395E-06	7.57561E-06
YLR285W	3.69916E-05	3.04226E-05	4.04668E-05	5.42123E-05	4.02656E-05	4.25325E-05	3.7783E-05	5.35878E-05	5.12832E-05	6.02993E-05
YLR287C	2.08802E-05	1.7322E-05	2.05558E-05	2.5883E-05	1.94211E-05	2.03007E-05	2.04978E-05	2.02352E-05	2.045E-05	1.97878E-05
YLR290C	2.29893E-05	1.66297E-05	1.54166E-05	1.76117E-05	1.78733E-05	1.76624E-05	1.46884E-05	2.14292E-05	2.62358E-05	1.47631E-05
YLR291C	2.96256E-05	2.67196E-05	3.2011E-05	3.86125E-05	2.92305E-05	2.88043E-05	2.17218E-05	3.1965E-05	3.85582E-05	3.15005E-05
YLR292C	2.01384E-06	1.6155E-06	4.16918E-06	1.97962E-06	2.19232E-06	2.24162E-06	2.30247E-06	2.21041E-06	1.84936E-06	2.72293E-06
YLR295C	0	0	0	0	0	0	0	0	0	0
YLR298C	8.01271E-06	2.16927E-05	1.38144E-05	7.46629E-06	5.58631E-06	7.80245E-06	5.18777E-06	5.65244E-06	6.88508E-06	5.38709E-06
YLR300W	0.000147909	0.000200438	0.000131523	0.000108973	0.000152969	0.000153417	0.000123418	0.000140275	0.000114037	3.80867E-05
YLR301W	0.000376519	0.000395112	0.000361639	0.000389886	0.000357544	0.000333743	0.000305444	0.00036817	0.000408529	0.00041762
YLR303W	0.002814287	0.00335357	0.002490541	0.002234369	0.002813631	0.002904528	0.003210089	0.002652433	0.002599308	0.002195787
YLR304C	0.001188847	0.002708677	0.002195099	0.001082097	0.001141369	0.001246559	0.001330893	0.001392327	0.001479948	0.000422363
YLR305C	7.86747E-07	4.27678E-07	5.76564E-07	5.04277E-07	4.40457E-07	0	6.58646E-07	8.98899E-07	6.90916E-07	8.19493E-07
YLR309C	2.13985E-06	0	1.57076E-06	2.58274E-06	1.72698E-06	0	2.51963E-06	2.13474E-06	1.93191E-06	2.20366E-06
YLR310C	0	0	0	0	0	0	0	0	0	0
YLR312W-A	8.76556E-05	7.62929E-05	0.000151406	0.000131124	9.70317E-05	8.89417E-05	7.75495E-05	7.41176E-05	7.85431E-05	0.00010658
YLR314C	4.05426E-05	3.99647E-05	4.26161E-05	5.05301E-05	4.43399E-05	3.92227E-05	3.73097E-05	3.88528E-05	4.06713E-05	4.0849E-05
YLR321C	6.36435E-07	5.50644E-07	6.57876E-07	6.82665E-07	5.44383E-07	5.90988E-07	5.26809E-07	5.60004E-07	5.23457E-07	4.02239E-07
YLR325C	0.002521806	0.002375945	0.002367344	0.002221011	0.002822395	0.002648011	0.002641987	0.002695647	0.002587023	0.002045773
YLR332W	0	0	0	0	7.73926E-06	0	0	0	0	1.76777E-05
YLR335W	1.04534E-06	1.09859E-06	1.31796E-06	1.76901E-06	1.03178E-06	1.04236E-06	1.13152E-06	1.13058E-06	1.51221E-06	1.63001E-06
YLR340W	0.003042019	0.002474742	0.002431906	0.00247331	0.00305922	0.003150635	0.003089157	0.002787563	0.003179827	0.00285022
YLR344W	0.000344749	0.000356314	0.000342243	0.000336733	0.000374236	0.000359554	0.000352068	0.000371772	0.000378958	0.000313165
YLR345W	8.04973E-06	6.9524E-06	4.91375E-06	6.14622E-06	7.02173E-06	6.80204E-06	5.22168E-06	9.43252E-06	9.04237E-06	5.83274E-06
YLR347C	4.3546E-05	4.51205E-05	5.22649E-05	6.70108E-05	4.54944E-05	4.68758E-05	5.10797E-05	4.6376E-05	5.32092E-05	6.66891E-05
YLR351C	7.13717E-05	9.94044E-05	7.97593E-05	6.72674E-05	8.13825E-05	8.34662E-05	8.88274E-05	8.03451E-05	8.22113E-05	8.00321E-05
YLR354C	0.002053346	0.001357275	0.00156829	0.00215147	0.00198492	0.002040496	0.002154275	0.00200479	0.001903603	0.001391388
YLR355C	0.004553304	0.003318594	0.003106243	0.002300287	0.004618793	0.004395385	0.00410175	0.003715772	0.003190904	0.00253941
YLR359W	0.001477529	0.001925006	0.001984935	0.001536075	0.001582373	0.001557932	0.001700411	0.00173363	0.00160496	0.001959904
YLR364W	0.000216669	0.000373306	0.000650134	0.000622019	0.000263406	0.00026029	0.000280444	0.000308205	0.000469834	0.000600358
YLR369W	1.00215E-05	1.15804E-05	9.95289E-06	1.03168E-05	1.0515E-05	9.43723E-06	1.05023E-05	9.49835E-06	1.03053E-05	1.14699E-05
YLR370C	8.31569E-05	7.55689E-05	6.96708E-05	7.5361E-05	7.75428E-05	7.77098E-05	6.7729E-05	8.25199E-05	9.48399E-05	7.40471E-05
YLR372W	3.40132E-05	1.79996E-05	1.90079E-05	3.45386E-05	2.56436E-05	5.09404E-05	5.3861E-05	1.34162E-05	1.67041E-05	0.000177907
YLR373C	0	0	0	0	0	0	0	0	0	0
YLR378C	2.76755E-05	3.29021E-05	3.40895E-05	3.1018E-05	3.28853E-05	3.04208E-05	3.61464E-05	2.86769E-05	4.18061E-05	4.38851E-05
YLR380W	6.48015E-06	7.05318E-06	6.90475E-06	9.50097E-06	6.54787E-06	6.78049E-06	7.41761E-06	5.93186E-06	6.53193E-06	7.57169E-06
YLR382C	3.01454E-06	1.2592E-06	3.16855E-06	3.47581E-06	2.5959E-06	2.38331E-06	2.64252E-06	2.66288E-06	2.05837E-06	3.53086E-06
YLR384C	2.47066E-05	1.81718E-05	2.3695E-05	2.68322E-05	2.50719E-05	2.53429E-05	2.65341E-05	2.49998E-05	2.71305E-05	3.78492E-05
YLR386W	0	0	0	0	0	0	0	0	0	0
YLR387C	8.10823E-06	5.1414E-06	8.55159E-06	9.15626E-06	8.63034E-06	9.08905E-06	8.2889E-06	7.97924E-06	9.10106E-06	1.04736E-05
YLR388W	0.000318935	0.000294743	0.000306415	0.000317866	0.000355333	0.000354724	0.000324763	0.000384359	0.000349782	0.000394512
YLR395C	0	0	0	0	0	0	0	0	0	0
YLR396C	7.02096E-06	8.01776E-06	8.53698E-06	9.05625E-06	6.93876E-06	6.42682E-06	6.33196E-06	5.77037E-06	6.41832E-06	6.78892E-06
YLR405W	0	0	0	0	0	0	0	0	0	0
